A c a d e m i c " " D a t a " " W e b " " S c r a p e r
" "
" "
"A survey of mobile phone sensing" https://ieeexplore.ieee.org/abstract/document/5560598/ "ND Lane, E Miluzzo, H Lu, D Peebles… - IEEE …, 2010 - ieeexplore.ieee.org" "Mobile phones or smartphones are rapidly becoming the central computer and communication device in people's lives. Application delivery channels such as the Apple AppStore are transforming mobile phones into App Phones, capable of downloading a …" https://scholar.google.com/scholar?cites=3311725397557125454&as_sdt=2005&sciodt=0,5&hl=en https://scholar.google.com/scholar?q=related:TiEI67Oc9S0J:scholar.google.com/&scioq=phone&hl=en&as_sdt=0,5 "Google Scholar"
" "
"Health and the mobile phone" https://www.ajpmonline.org/article/S0749-3797%2808%29004078/fulltext "K Patrick, WG Griswold, F Raab… - American journal of …, 2008 - ajpmonline.org" "Whether resource consumption of this order of magnitude is sustainable is an open question, but at the very least it suggests the need for population-level solutions for everything from the primary prevention of disease to improving end-of-life care. Ours is a …" https://scholar.google.com/scholar?cites=8907730668138443820&as_sdt=2005&sciodt=0,5&hl=en https://scholar.google.com/scholar?q=related:LLQ-9didnnsJ:scholar.google.com/&scioq=phone&hl=en&as_sdt=0,5 "Google Scholar"
" "
"Mobile phone addiction" https://link.springer.com/chapter/10.1007/1-84628-248-9_17 "WK Park - Mobile communications, 2005 - Springer" "The use and the definition of mobile phone is undergoing reinterpretation as the mobile phone blurs the distinction between personal communicator and mass media. The mobile phone has become one of the most omnipresent communication devices within the past …" https://scholar.google.com/scholar?cites=17465129075904710194&as_sdt=2005&sciodt=0,5&hl=en https://scholar.google.com/scholar?q=related:MoalPVyaYPIJ:scholar.google.com/&scioq=phone&hl=en&as_sdt=0,5 "Google Scholar"
" "
"[PDF][PDF] Cell phone activities 2012" https://www.issuelab.org/resources/15313/15313.pdf "M Duggan, L Rainie - Pew Research Center, 2012 - issuelab.org" "Fully 85% of American adults own a cell phone and now use the devices to do much more than make phone calls. Cell phones have become a portal for an ever-growing list of activities. In nationally representative phone surveys in the spring and summer, the Pew …" https://scholar.google.com/scholar?cites=9541331395939037283&as_sdt=2005&sciodt=0,5&hl=en https://scholar.google.com/scholar?q=related:Y3A6O1qeaYQJ:scholar.google.com/&scioq=phone&hl=en&as_sdt=0,5 "Google Scholar"
" "
"Limitations of mobile phone learning" https://ieeexplore.ieee.org/abstract/document/1579260/ "W Shudong, M Higgins - IEEE International Workshop on …, 2005 - ieeexplore.ieee.org" "In this paper, we will describe the weaknesses inherent in, and some non-viable factors of mobile phone learning (PDA and other mobile devices are not included). Our conclusion is that while e-learning has only just been accepted by educators and is increasingly being put …" https://scholar.google.com/scholar?cites=6290218786117971115&as_sdt=2005&sciodt=0,5&hl=en https://scholar.google.com/scholar?q=related:q-wMsqhYS1cJ:scholar.google.com/&scioq=phone&hl=en&as_sdt=0,5 "Google Scholar"
" "
